Name,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
The Walking Dead: Survival Instinct,16922,6039.0,0.82,0.32000000000000006,0.0,0.14,1.29
London 2012: The Official Video Game of the Olympic Games,6291,4024.0,0.13,0.96,0.0,0.22,1.29
Mega Man Battle Network 3 Blue / White Version,1529,2002.0,0.39,0.02,0.85,0.03,1.29
NHL 12,6325,4022.0,0.91,0.26,0.0,0.12000000000000001,1.29
Mystery Case Files: MillionHeir,1537,2008.0,0.76,0.4,0.0,0.12,1.29
Top Spin 4,16170,6033.0,0.37,0.72,0.0,0.2,1.2899999999999998
Silent Hill 2,1551,2001.0,0.62,0.49,0.0,0.16,1.28
Dragon Ball: Raging Blast,6580,4018.0,0.73,0.28,0.13,0.14,1.28
Yakuman,1544,1989.0,0.0,0.0,1.28,0.0,1.28
Army Men 3D,1546,1999.0,1.1,0.14,0.0,0.04,1.28
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,14144,6012.0,0.82,0.38,0.0,0.07999999999999999,1.28
Twisted Metal 4,1548,1999.0,1.07,0.16,0.0,0.04,1.28
Champions of Norrath,1540,2004.0,0.63,0.49,0.0,0.16,1.28
Devil May Cry HD Collection,6936,4024.0,0.7,0.32,0.12,0.13,1.28
Imagine: Wedding Designer,1542,2008.0,0.55,0.59,0.0,0.14,1.28
Kid Icarus: Uprising,1550,2012.0,0.48,0.35,0.36,0.07,1.28
Hasbro Family Game Night 3,16651,6030.0,0.82,0.35,0.0,0.11,1.2799999999999998
Yokai Watch 3,1570,2016.0,0.0,0.0,1.27,0.0,1.27
Pokemon Mystery Dungeon: Gates to Infinity,1557,2012.0,0.44,0.3,0.47,0.06,1.27
SpongeBob SquarePants: The Yellow Avenger,7568,4011.0,0.8700000000000001,0.21,0.0,0.18,1.27
Castlevania: Symphony of the Night,1553,1997.0,0.58,0.4,0.21,0.08,1.27
Battle Arena Toshinden,1569,1994.0,0.39,0.26,0.53,0.08,1.27
Tales of Phantasia,14452,5996.0,0.08,0.03,1.11,0.05,1.27
NHL 2003,19093,6006.0,0.71,0.42999999999999994,0.0,0.13,1.27
Jet Li: Rise to Honor,1568,2004.0,0.62,0.48,0.0,0.16,1.27
Hogan's Alley,1562,1984.0,0.68,0.16,0.41,0.02,1.27
Warriors Orochi,17701,6022.0,0.30000000000000004,0.09999999999999999,0.8200000000000001,0.05,1.27
Sonic Adventure DX: Director's Cut,1567,2003.0,0.87,0.3,0.06,0.03,1.27
.hack//Infection Part 1,1565,2002.0,0.49,0.38,0.26,0.13,1.27
NCAA March Madness 2004,8899,4006.0,0.6799999999999999,0.44,0.0,0.14,1.27
Jillian Michaels' Fitness Ultimatum 2009,1564,2008.0,0.96,0.2,0.0,0.11,1.27
Road Rash,1556,1995.0,0.71,0.48,0.0,0.08,1.27
Atlantis,1558,1981.0,1.18,0.08,0.0,0.01,1.27
Frozen: Olaf's Quest,6433,4026.0,0.55,0.61,0.0,0.11,1.27
The Sims 2: Nightlife,1554,2005.0,1.22,0.05,0.0,0.0,1.27
Lego Star Wars: The Force Awakens,65026,14112.0,0.41000000000000003,0.6800000000000002,0.0,0.16,1.2600000000000002
Spider-Man: Web of Shadows,51037,12048.0,0.97,0.16999999999999998,0.0,0.12,1.26
EyePet,8395,4019.0,0.37,0.6900000000000001,0.04,0.18,1.26
Dynasty Warriors 6,15472,6022.0,0.44999999999999996,0.23,0.47,0.09,1.26
Royal Palace of White Sword and The City of Gentiles,27551,6019.0,0.06,0.55,0.0,0.63,1.26
Football Manager 2011,1573,2010.0,0.0,1.01,0.0,0.25,1.26
Winter Sports: The Ultimate Challenge,1583,2007.0,0.45,0.68,0.0,0.12,1.26
Brian Lara Cricket,1579,1998.0,0.02,1.13,0.01,0.1,1.26
Tamagotchi Connection: Corner Shop,1572,2005.0,0.1,0.02,1.12,0.01,1.26
Championship Manager 03/04,1578,2003.0,0.0,1.15,0.0,0.11,1.26
Peppa Pig: The Game,7357,4017.0,0.0,1.17,0.0,0.09,1.26
Devil Dice,1574,1998.0,0.05,0.03,1.1,0.08,1.26
Scooby-Doo! Mystery Mayhem,25061,8015.0,0.81,0.36,0.0,0.08999999999999998,1.26
Wolfenstein,20164,6027.0,0.54,0.53,0.0,0.18,1.2500000000000002
RollerCoaster Tycoon 2,1595,2002.0,1.19,0.05,0.0,0.0,1.25
Road Rash 3D,1598,1998.0,1.05,0.16,0.0,0.04,1.25
Dragon Ball: Daimaou Fukkatsu,1589,1988.0,0.0,0.0,1.25,0.0,1.25
NHL 2004,20904,6009.0,0.6799999999999999,0.43,0.0,0.13,1.25
Lara Croft Tomb Raider: The Angel of Darkness,1596,2003.0,0.61,0.48,0.0,0.16,1.25
Pokemon XD: Gale of Darkness,1593,2005.0,0.71,0.19,0.31,0.03,1.25
Super Ghouls 'n Ghosts,13487,3993.0,0.55,0.16,0.52,0.02,1.25
Need for Speed: Porsche Unleashed,6766,4003.0,0.78,0.42,0.0,0.060000000000000005,1.25
Borderlands: The Handsome Collection,7244,4030.0,0.6,0.45,0.03,0.18000000000000002,1.25
Combat,1587,0.0,1.17,0.07,0.0,0.01,1.25
Gegege no Kitarou 2: Youkai Gundan no Chousen,1590,1987.0,0.0,0.0,1.25,0.0,1.25
Reel Fishing,1591,1996.0,0.99,0.13,0.1,0.04,1.25
SOCOM: U.S. Navy SEALs Confrontation,1584,2008.0,0.94,0.17,0.02,0.13,1.25
Diddy Kong Racing DS,1603,2007.0,1.1,0.04,0.0,0.1,1.24
Tetris 2 (All region sales),1610,1992.0,0.56,0.22,0.43,0.03,1.24
Need for Speed: Nitro,7355,4018.0,0.68,0.44,0.0,0.12,1.24
Transformers: Autobots / Decepticons,1601,2007.0,1.12,0.03,0.0,0.09,1.24
Oddworld: Abe's Oddysee,1606,1997.0,0.75,0.44,0.0,0.06,1.24
Tales of Xillia,1602,2011.0,0.29,0.19,0.67,0.09,1.24
Assassin's Creed: Bloodlines,1605,2009.0,0.43,0.48,0.05,0.28,1.24
Spider-Man: Shattered Dimensions,24177,8040.0,0.8,0.32,0.0,0.12,1.24
NHL 10,6561,4018.0,0.89,0.22,0.0,0.13,1.24
Ridge Racer V,1608,2000.0,0.24,0.19,0.75,0.06,1.24
Major League Baseball 2K8,41374,8032.0,1.07,0.06,0.0,0.1,1.24
TNA iMPACT!,24814,8032.0,0.72,0.28,0.0,0.23,1.24
Tactics Ogre: Let Us Cling Together,6655,4005.0,0.15,0.07,0.98,0.05,1.24
Ratchet: Deadlocked,1599,2005.0,0.85,0.03,0.22,0.14,1.24
MVP Baseball 2003,9602,4006.0,0.66,0.44,0.0,0.14,1.24
Burnout 2: Point of Impact,18019,6008.0,0.72,0.4,0.0,0.12,1.2399999999999998
Avatar: The Last Airbender,25741,8024.0,1.03,0.13,0.0,0.06999999999999999,1.2300000000000002
Rapala Pro Bass Fishing 2010,51402,12060.0,0.9199999999999999,0.19,0.0,0.10999999999999999,1.2300000000000002
Tom Clancy's Splinter Cell: Double Agent,31400,8025.0,1.01,0.09999999999999999,0.01,0.09999999999999999,1.23
Boom Blox,1631,2008.0,0.72,0.38,0.0,0.12,1.23
Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,1618,2003.0,0.69,0.47,0.0,0.08,1.23
Donkey Kong Country 2,1626,2004.0,0.79,0.27,0.12,0.04,1.23
"WarioWare, Inc.: Mega MicroGame$",1628,2003.0,0.4,0.11,0.7,0.02,1.23
Ninja Gaiden,1615,2004.0,0.92,0.2,0.07,0.04,1.23
NBA Live 10,14943,6027.0,1.07,0.05,0.02,0.1,1.23
Kirby Tilt 'n' Tumble,1622,2000.0,0.29,0.17,0.75,0.02,1.23
Ace Combat: Assault Horizon,6785,4022.0,0.6,0.28,0.25,0.11000000000000001,1.23
Spec Ops: The Line,15210,6036.0,0.51,0.53,0.04,0.16,1.23
"Warhammer 40,000: Space Marine",15306,6033.0,0.47,0.61,0.0,0.18,1.23
Frogger: The Great Quest,1613,2001.0,0.6,0.47,0.0,0.16,1.23
Darksiders,25940,6030.0,0.75,0.36,0.01,0.12000000000000001,1.23
Sacred 2: Fallen Angel,19425,6026.0,0.51,0.45,0.12,0.15000000000000002,1.2200000000000002
Wipeout 2,35304,10055.0,1.1400000000000001,0.0,0.0,0.07999999999999999,1.2200000000000002
Alice: Madness Returns,17097,6033.0,0.49,0.5,0.08,0.15,1.2200000000000002
Two Worlds II,15350,6033.0,0.75,0.28,0.09,0.12,1.22
Mario Power Tennis,1636,2004.0,0.58,0.16,0.46,0.03,1.22
Chocobo no Fushigi Dungeon,1645,1997.0,0.0,0.0,1.14,0.08,1.22
ESPN College Hoops 2K5,7465,4008.0,0.7,0.4,0.0,0.12,1.22
Parfait: Chocolat Second Style,1641,2006.0,0.59,0.46,0.01,0.15,1.22
Game & Watch Gallery 3,1639,1999.0,0.79,0.31,0.08,0.04,1.22
Game & Watch Gallery 2,1638,1997.0,0.76,0.3,0.12,0.04,1.22
Intelligent Qube,1637,1997.0,0.13,0.07,1.0,0.02,1.22
Golden Sun: The Lost Age,1646,2002.0,0.61,0.27,0.27,0.07,1.22
Super Street Fighter IV: 3D Edition,1652,2011.0,0.55,0.44,0.14,0.09,1.22
Green Day: Rock Band,14433,6030.0,0.65,0.41000000000000003,0.0,0.14,1.21
The Magical Quest starring Mickey Mouse,1659,1992.0,0.66,0.17,0.35,0.03,1.21
Star Wars Episode 1: Jedi Power Battles,1661,1999.0,0.66,0.48,0.01,0.06,1.21
True Crime: New York City,17233,6015.0,0.9099999999999999,0.11,0.07,0.09999999999999999,1.21
Dino Crisis 2,1662,2000.0,0.34,0.49,0.28,0.1,1.21
Test Drive 4,1665,1997.0,0.67,0.46,0.0,0.08,1.21
Sly Cooper and the Thievius Raccoonus,1657,2002.0,1.03,0.14,0.0,0.04,1.21
Dragon Quest IV: Michibikareshi Monotachi,1660,2001.0,0.0,0.0,1.2,0.01,1.21
Fuzion Frenzy,1654,2001.0,0.93,0.24,0.0,0.04,1.21
Shrek / Shrek 2 2-in-1 Gameboy Advance Video,1664,2007.0,0.87,0.32,0.0,0.02,1.21
Unreal Tournament III,19562,6022.0,0.5800000000000001,0.46,0.01,0.17,1.2000000000000002
PokéPark Wii: Pikachu's Adventure,1684,2009.0,0.55,0.17,0.42,0.06,1.2
Mario vs. Donkey Kong 2: March of the Minis,1683,2006.0,0.74,0.03,0.36,0.07,1.2
Deer Drive,7185,4019.0,1.08,0.04,0.0,0.07,1.2
Ganbare Goemon! Karakuri Douchuu,1678,1986.0,0.0,0.0,1.2,0.0,1.2
ATV Offroad Fury 3,1670,2004.0,1.0,0.04,0.0,0.16,1.2
TwinBee,1677,1986.0,0.0,0.0,1.2,0.0,1.2
NFL 2K,1679,1999.0,1.12,0.05,0.0,0.02,1.2
World Soccer Winning Eleven 9 (JP & Others sales),1667,2005.0,0.01,0.88,0.31,0.0,1.2
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,6892,4030.0,0.16,0.13,0.86,0.06,1.2
Pikmin 2,1671,2004.0,0.48,0.13,0.56,0.03,1.2
Tales of Vesperia,7062,4017.0,0.32,0.18,0.64,0.05,1.2
Dragon Ball Z: La Legende Saien,1676,1993.0,0.0,0.0,1.2,0.0,1.2
SolarStriker,1680,1989.0,0.4,0.39,0.36,0.04,1.2
Dogz,6731,4010.0,0.96,0.19,0.0,0.05,1.2
One Piece: Pirate Warriors,1685,2012.0,0.01,0.24,0.86,0.09,1.2
Final Fantasy I & II: Dawn of Souls,1702,2004.0,0.64,0.24,0.29,0.02,1.19
Naruto Shippuden: Ultimate Ninja Storm Generations,7163,4024.0,0.53,0.39,0.15000000000000002,0.12,1.19
Metal Gear Solid: Portable Ops,1687,2006.0,0.38,0.35,0.38,0.09,1.19
Disney's Chip 'n Dale: Rescue Rangers,1697,1990.0,0.68,0.14,0.35,0.02,1.19
Nuclear Strike,1688,1997.0,0.66,0.45,0.0,0.08,1.19
Pokemon Super Mystery Dungeon,1704,2015.0,0.46,0.31,0.33,0.08,1.19
The Dukes of Hazzard: Racing for Home,1698,1999.0,0.99,0.16,0.0,0.04,1.19
Tom Clancy's HAWX,20505,6027.0,0.52,0.44000000000000006,0.07,0.16,1.19
Rock Band Country Track Pack,24817,8036.0,0.98,0.12,0.0,0.1,1.19
Captain Toad: Treasure Tracker,1689,2014.0,0.56,0.36,0.19,0.09,1.19
Kobe Bryant in NBA Courtside,1696,1998.0,1.02,0.13,0.04,0.01,1.19
iCarly,7111,4018.0,1.09,0.01,0.0,0.08,1.19
Dora the Explorer: Dora Saves the Mermaids,11786,4015.0,1.03,0.060000000000000005,0.0,0.1,1.1800000000000002
Thrillville: Off the Rails,41332,10035.0,0.8400000000000001,0.21,0.0,0.09999999999999999,1.1800000000000002
The Incredibles: Rise of the Underminer,54386,12030.0,0.79,0.31000000000000005,0.0,0.07,1.1800000000000002
Ice Age: Dawn of the Dinosaurs,51835,12054.0,0.63,0.43000000000000005,0.0,0.12000000000000001,1.1800000000000002
Knockout Kings 2002,8687,4004.0,0.65,0.41,0.0,0.13,1.1800000000000002
MLB 14: The Show,17364,6042.0,1.04,0.0,0.0,0.13,1.1800000000000002
Resident Evil: Revelations 2,40641,10075.0,0.31,0.43,0.32,0.13,1.1800000000000002
UFC Personal Trainer: The Ultimate Fitness System,17949,6033.0,0.73,0.34,0.0,0.12000000000000001,1.18
MLB SlugFest 20-03,19049,4004.0,0.6699999999999999,0.39,0.0,0.12,1.18
Street Fighter Alpha 3,10930,4000.0,0.49,0.16,0.51,0.02,1.18
Shadow of the Colossus,15596,4016.0,0.78,0.03,0.24000000000000002,0.13,1.18
Pole Position,1707,1982.0,1.1,0.07,0.0,0.01,1.18
Shinobi,9365,4013.0,0.5,0.35000000000000003,0.22,0.11,1.18
Pro Yakyuu Family Stadium '88,1710,1988.0,0.1,0.0,1.08,0.0,1.18
Shenmue,1711,1999.0,0.52,0.24,0.38,0.04,1.18
2014 FIFA World Cup Brazil,7073,4028.0,0.29000000000000004,0.67,0.01,0.2,1.18
Metal Gear Solid VR Missions,1706,1999.0,0.66,0.45,0.0,0.08,1.18
Virtua Tennis 3,44064,8028.0,0.28,0.65,0.03,0.23,1.1700000000000002
Top Gun: Combat Zones,21602,6007.0,0.6400000000000001,0.41000000000000003,0.0,0.12,1.1700000000000002
X2: Wolverine's Revenge,28035,8012.0,0.69,0.35,0.0,0.09,1.17
Mario vs. Donkey Kong,1740,2004.0,0.68,0.25,0.21,0.02,1.17
Soviet Strike,1720,1996.0,0.65,0.44,0.0,0.08,1.17
Mega Man 3,1728,1990.0,0.68,0.1,0.39,0.0,1.17
Cool Boarders 4,1733,1998.0,0.65,0.44,0.0,0.08,1.17
Romancing SaGa 2,1731,1993.0,0.0,0.0,1.17,0.0,1.17
Rage Racer,1734,1996.0,0.16,0.11,0.83,0.08,1.17
Spore,1719,2008.0,0.03,1.06,0.0,0.09,1.17
Wario Land: Shake It!,1725,2008.0,0.6,0.31,0.15,0.11,1.17
Your Shape: Fitness Evolved 2012,1721,2011.0,0.7,0.37,0.0,0.1,1.17
Sonic Rush Adventure,1726,2007.0,0.54,0.49,0.01,0.12,1.17
Destruction Derby 2,1737,1996.0,0.65,0.44,0.0,0.08,1.17
Burnout,18238,6005.0,0.6799999999999999,0.37,0.0,0.11,1.17
Ratchet & Clank (2016),1729,2016.0,0.32,0.64,0.04,0.18,1.17
Football Manager 2013,1736,2012.0,0.0,0.95,0.0,0.22,1.17
Freekstyle,29051,6007.0,0.6000000000000001,0.43,0.0,0.14,1.1600000000000001
Dynasty Warriors 7,9041,4022.0,0.41000000000000003,0.21000000000000002,0.46,0.08,1.1600000000000001
Lollipop Chainsaw,7045,4024.0,0.5700000000000001,0.33999999999999997,0.13,0.13,1.1600000000000001
Avatar: The Last Airbender - The Burning Earth,25797,8028.0,0.87,0.17,0.0,0.11,1.1600000000000001
BeatMania,13921,4004.0,0.03,0.03,1.07,0.03,1.1600000000000001
Ice Age 2: The Meltdown,50318,12036.0,0.78,0.30000000000000004,0.0,0.08,1.1600000000000001
Dragon Ball Z: Ultimate Tenkaichi,6991,4022.0,0.66,0.28,0.09999999999999999,0.12,1.1600000000000001
Yu-Gi-Oh! The Sacred Cards (American and Others sales),1754,2002.0,0.84,0.27,0.0,0.05,1.16
Final Fantasy Tactics: The War of the Lions,1745,2007.0,0.45,0.25,0.3,0.16,1.16
Tom Clancy's Ghost Recon: Jungle Storm,1747,2004.0,0.57,0.44,0.0,0.15,1.16
Mega Man X,1753,1993.0,0.57,0.08,0.5,0.01,1.16
Test Drive: Off Road,1756,1997.0,0.65,0.44,0.0,0.08,1.16
Sega Rally Championship,1755,1995.0,0.21,0.16,0.77,0.02,1.16
EA Sports Active: More Workouts,1742,2009.0,0.78,0.28,0.0,0.1,1.16
Bushido Blade,1749,1997.0,0.39,0.27,0.43,0.08,1.16
Jet Force Gemini,1752,1999.0,0.78,0.28,0.07,0.02,1.16
Warriors Orochi 3,56809,12075.0,0.14,0.15000000000000002,0.8200000000000001,0.04,1.1500000000000001
Big Mutha Truckers,35628,8012.0,0.6499999999999999,0.39,0.0,0.12,1.1500000000000001
Kane & Lynch 2: Dog Days,19362,6030.0,0.37,0.5700000000000001,0.060000000000000005,0.16000000000000003,1.1500000000000001
Qix,1772,1990.0,0.51,0.2,0.41,0.03,1.15
Puyo Puyo Sun Ketteiban,1782,1997.0,0.0,0.0,1.07,0.07,1.15
Midway Arcade Treasures 2,17312,6012.0,0.7000000000000001,0.33999999999999997,0.0,0.09999999999999999,1.15
Dragon Quest I & II,1779,1993.0,0.0,0.0,1.15,0.0,1.15
Donkey Konga,1777,2003.0,0.5,0.16,0.46,0.03,1.15
High School Musical 2: Work This Out!,1775,2008.0,0.5,0.52,0.0,0.13,1.15
Ford Racing 2,10930,4006.0,0.6,0.41000000000000003,0.0,0.14,1.15
Derby Stallion III,1773,1995.0,0.0,0.0,1.15,0.0,1.15
Worldwide Soccer Manager 2009,1763,2008.0,0.0,1.14,0.0,0.01,1.15
Doraemon,1774,1986.0,0.0,0.0,1.15,0.0,1.15
Sonic and the Black Knight,1770,2009.0,0.69,0.35,0.01,0.11,1.15
Ratchet & Clank: All 4 One,1776,2011.0,0.75,0.22,0.05,0.12,1.15
Kaboom!,1768,1980.0,1.07,0.07,0.0,0.01,1.15
Hitman: Contracts,7952,4008.0,0.65,0.38,0.0,0.11,1.1400000000000001
Dead or Alive 2,11226,4000.0,0.3,0.24,0.52,0.08,1.1400000000000001
Dance on Broadway,12811,4021.0,0.32,0.6900000000000001,0.0,0.13,1.1400000000000001
NHL 16,37284,8060.0,0.72,0.25,0.0,0.17,1.1400000000000001
Metal Gear Solid 2: Substance,7079,2002.0,0.56,0.36,0.16,0.08,1.1400000000000001
Hot Wheels: Stunt Track Challenge,18297,6012.0,0.69,0.37,0.0,0.09,1.1400000000000001
Mega Man Anniversary Collection,17528,6013.0,0.71,0.32999999999999996,0.0,0.09,1.1400000000000001
Dance Dance Revolution Extreme 2,1789,2005.0,0.95,0.04,0.0,0.16,1.14
Brave Fencer Musashi,1787,1998.0,0.25,0.17,0.65,0.07,1.14
The Hobbit,26651,8012.0,0.7100000000000001,0.32999999999999996,0.0,0.08,1.14
Action Bass,1784,2000.0,0.64,0.43,0.0,0.07,1.14
Pokemon Rumble Blast,1783,2011.0,0.47,0.26,0.35,0.07,1.14
Super R.C. Pro-Am,1796,1991.0,0.58,0.37,0.15,0.04,1.14
Pilotwings,1794,1990.0,0.46,0.17,0.48,0.02,1.14
Defiance,16262,6039.0,0.7100000000000001,0.3,0.0,0.11,1.14
Mobile Suit Gundam: Federation vs. Zeon,1801,2001.0,0.12,0.1,0.88,0.03,1.14
Tenchu: Wrath of Heaven,1785,2003.0,0.44,0.34,0.25,0.11,1.14
Hot Shots Golf: Out of Bounds,1788,2007.0,0.31,0.03,0.76,0.04,1.14
Resident Evil - Code: Veronica,1795,2000.0,0.41,0.23,0.47,0.03,1.14
Bakugan Battle Brawlers: Defenders of the Core,38729,10050.0,0.9099999999999999,0.1,0.02,0.09999999999999999,1.1300000000000001
Scooby-Doo! and the Spooky Swamp,15550,6030.0,0.63,0.34,0.0,0.15000000000000002,1.1300000000000001
Command & Conquer: Red Alert 3,7325,4016.0,0.19,0.87,0.0,0.07,1.1300000000000001
Wet,7188,2009.0,0.45,0.48,0.02,0.16,1.13
Derby Stallion 99,1806,1999.0,0.0,0.0,1.06,0.07,1.13
Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),1816,2005.0,0.81,0.3,0.0,0.02,1.13
Petz: Horsez 2,15486,6021.0,0.93,0.1,0.0,0.09,1.13
Yakuza 3,1815,2009.0,0.21,0.21,0.62,0.08,1.13
Jampack Winter '98,1812,1998.0,0.63,0.43,0.0,0.07,1.13
MechAssault,1803,2002.0,1.01,0.1,0.0,0.03,1.13
San Francisco Rush: Extreme Racing,7730,3994.0,0.84,0.26,0.0,0.04,1.13
Fantasy Life,1808,2012.0,0.33,0.37,0.37,0.06,1.13
Tom Clancy's Rainbow Six 3: Black Arrow,1809,2004.0,0.99,0.12,0.0,0.02,1.13
Moon Patrol,1819,1982.0,1.05,0.06,0.0,0.01,1.12
Bratz: Rock Angelz,16310,6014.0,0.7400000000000001,0.33,0.0,0.07,1.12
Triple Play 2002,9041,4004.0,0.62,0.38,0.0,0.12,1.12
Enslaved: Odyssey to the West,7195,4020.0,0.54,0.43,0.01,0.14,1.12
Karaoke Revolution,41016,10034.0,0.6600000000000001,0.3400000000000001,0.0,0.09999999999999999,1.12
MLB 12: The Show,9843,4024.0,1.04,0.0,0.0,0.08,1.12
SOCOM: U.S. Navy SEALs Fireteam Bravo,1827,2005.0,1.03,0.0,0.01,0.08,1.12
Worldwide Soccer Manager 2008,1831,2007.0,0.0,1.12,0.0,0.0,1.12
Lost: Via Domus,23044,6024.0,0.37,0.5800000000000001,0.0,0.16,1.12
Lode Runner,17023,3990.0,0.0,0.0,1.12,0.0,1.12
Brothers In Arms: Road to Hill 30,7355,4010.0,0.87,0.15000000000000002,0.0,0.08,1.12
Crackdown 2,1822,2010.0,0.63,0.37,0.02,0.1,1.12
Pilotwings 64,1821,1996.0,0.56,0.24,0.3,0.02,1.12
Supercar Street Challenge,1820,2001.0,0.55,0.43,0.0,0.14,1.12
TMNT,31800,8028.0,0.9400000000000001,0.09,0.0,0.08,1.12
TRON: Evolution,40199,10050.0,0.78,0.21000000000000002,0.0,0.1,1.1199999999999999
Stranglehold,8364,4014.0,0.64,0.36,0.01,0.12,1.1199999999999999
Final Fantasy XI: Wings of the Goddess,8503,4014.0,0.6,0.27,0.11,0.11,1.11
Donkey Kong Jr.,1841,1983.0,0.33,0.07,0.7,0.01,1.11
The Darkness,7462,4014.0,0.56,0.38,0.01,0.17,1.11
Doom 3 BFG Edition,22008,6036.0,0.54,0.41000000000000003,0.0,0.15000000000000002,1.11
Lumines: Puzzle Fusion,1847,2004.0,0.52,0.35,0.0,0.23,1.11
Guitar Hero Encore: Rocks The 80s,1837,2007.0,0.92,0.04,0.0,0.15,1.11
Sonic Riders: Zero Gravity,10407,4016.0,0.59,0.39,0.02,0.12000000000000001,1.11
Arc the Lad,1842,1995.0,0.0,0.0,1.1,0.01,1.11
Counter-Strike,1833,2003.0,0.85,0.23,0.0,0.04,1.11
Pikmin 3,1845,2013.0,0.45,0.31,0.29,0.06,1.11
Mega Man X4,14098,3993.0,0.45,0.3,0.29000000000000004,0.07,1.11
Sunset Overdrive,1838,2014.0,0.62,0.4,0.0,0.08,1.11
Legend of Mana,1846,1999.0,0.18,0.13,0.73,0.07,1.11
Street Fighter Alpha: Warriors' Dreams,8036,3991.0,0.17,0.11,0.78,0.05,1.1099999999999999
The Princess and the Frog,7364,4018.0,0.7,0.30000000000000004,0.0,0.1,1.1099999999999999
Barbie as The Island Princess,27033,8028.0,0.9199999999999999,0.10999999999999999,0.0,0.07,1.1099999999999999
NHL 14,7284,4026.0,0.68,0.29000000000000004,0.0,0.13,1.1099999999999999
Tony Hawk: Shred,16256,6030.0,0.76,0.25,0.0,0.1,1.1
Star Ocean: The Second Story,1870,1998.0,0.26,0.1,0.72,0.02,1.1
SingStar Legends,1866,2006.0,0.12,0.75,0.0,0.23,1.1
Megamania,1850,1981.0,1.03,0.06,0.0,0.01,1.1
SingStar Rocks!,1867,2006.0,0.0,0.84,0.0,0.25,1.1
NERF N-Strike,1864,2008.0,0.92,0.09,0.0,0.09,1.1
Rocky,22135,6006.0,0.6000000000000001,0.38,0.0,0.12,1.1
MySims Racing,7394,4018.0,0.45,0.52,0.0,0.12000000000000001,1.1
Skate,7858,4014.0,0.9099999999999999,0.09,0.0,0.1,1.1
The Legend of Zelda: Tri Force Heroes,1852,2015.0,0.52,0.33,0.17,0.08,1.1
Mass Effect Trilogy,15656,6036.0,0.74,0.26,0.0,0.1,1.1
Worms Armageddon,15694,3998.0,0.21,0.8200000000000001,0.0,0.08,1.1
Untold Legends: Brotherhood of the Blade,1869,2005.0,0.54,0.33,0.01,0.22,1.1
Jungle Hunt,1853,1982.0,1.03,0.06,0.0,0.01,1.1
Famicom Jump: Eiyuu Retsuden,1861,1989.0,0.0,0.0,1.1,0.0,1.1
Triple Play 98,1854,1997.0,0.61,0.42,0.0,0.07,1.1
F-Zero X,1862,1998.0,0.45,0.33,0.29,0.03,1.1
Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,1858,1999.0,0.0,0.0,1.1,0.0,1.1
The Final Fantasy Legend,1860,1989.0,0.0,0.0,1.1,0.0,1.1
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",23882,6030.0,0.62,0.33999999999999997,0.0,0.13,1.0999999999999999
Conflict: Desert Storm II - Back to Bagdhad,22393,6010.0,0.62,0.36,0.0,0.11,1.09
F.E.A.R. 2: Project Origin,19805,6027.0,0.52,0.41,0.01,0.14,1.09
Batman Begins,28305,8020.0,0.66,0.32999999999999996,0.0,0.08,1.09
Empire: Total War,1884,2009.0,0.01,0.97,0.0,0.11,1.09
Endless Ocean,1892,2007.0,0.44,0.47,0.09,0.09,1.09
Imagine: Babysitters,1873,2008.0,0.63,0.36,0.0,0.1,1.09
Namco Museum Battle Collection,1881,2005.0,0.75,0.18,0.0,0.16,1.09
Sonic Free Riders,1894,2010.0,0.74,0.26,0.0,0.09,1.09
Major League Baseball 2K11,68711,14077.0,0.9200000000000002,0.09,0.0,0.09,1.09
Dragon Ball Z: Budokai Tenkaichi 2,8552,4012.0,0.9,0.05,0.0,0.13,1.09
The Warriors,16151,6017.0,0.88,0.1,0.0,0.11,1.09
The Godfather,1885,2006.0,0.89,0.03,0.01,0.15,1.09
MVP 06 NCAA Baseball,8163,4012.0,0.87,0.09000000000000001,0.0,0.11,1.09
You Don't Know Jack,55630,12038.0,0.8500000000000001,0.15,0.0,0.07,1.09
Densha De Go!,1888,1997.0,0.0,0.0,1.02,0.07,1.09
NFL 2K1,1879,2000.0,1.02,0.05,0.0,0.02,1.09
Virtua Fighter 5,1878,2007.0,0.29,0.52,0.08,0.2,1.09
Dragon Ball Z: The Legacy of Goku II,1877,2003.0,0.78,0.29,0.0,0.02,1.09
Crash Tag Team Racing,28348,8020.0,0.64,0.33000000000000007,0.0,0.11000000000000001,1.09
Virtua Tennis 2009,15476,6027.0,0.33999999999999997,0.62,0.0,0.14,1.09
Yakuza 2,1875,2006.0,0.05,0.04,0.84,0.16,1.09
G.I. Joe: The Rise of Cobra,48892,12054.0,0.78,0.18000000000000002,0.0,0.13,1.0899999999999999
Shaun Palmer's Pro Snowboarder,8034,4002.0,0.62,0.38,0.0,0.09999999999999999,1.0899999999999999
